0.000000,0.665006,47006.500000
0.000000,0.689595,48744.601562
0.000000,0.689595,48744.601562
0.000000,0.689595,48744.601562
0.000000,0.689595,48744.601562
0.000000,0.689595,48744.601562
0.000000,0.689595,48744.601562
0.000000,0.689595,48744.601562
0.000000,0.689595,48744.601562
0.000000,0.665505,47041.761719
0.000000,0.665505,47041.761719
0.000000,0.665505,47041.761719
0.000000,0.665505,47041.761719
0.000000,0.665505,47041.761719
0.000000,0.665505,47041.761719
0.000000,0.665505,47041.761719
0.000000,0.665505,47041.761719
0.000000,0.665505,47041.761719
0.000000,0.665505,47041.761719
0.000000,0.667496,47182.542969
0.000000,0.667496,47182.542969
0.000000,0.667496,47182.542969
0.000000,0.667496,47182.542969
0.000000,0.667496,47182.542969
0.000000,0.667496,47182.542969
0.000000,0.667496,47182.542969
0.000000,0.667496,47182.542969
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.690772,48827.804688
0.000000,0.666191,47090.250000
0.000000,0.666191,47090.250000
0.000000,0.666191,47090.250000
0.000000,0.666191,47090.250000
0.000000,0.666191,47090.250000
0.000000,0.666191,47090.250000
0.000000,0.666191,47090.250000
0.000000,0.666191,47090.250000
0.000000,0.666191,47090.250000
0.000000,0.640783,45294.273438
0.000000,0.640783,45294.273438
0.000000,0.640783,45294.273438
0.000000,0.640783,45294.273438
0.000000,0.640783,45294.273438
0.000000,0.640783,45294.273438
0.000000,0.640783,45294.273438
0.000000,0.640783,45294.273438
0.000000,0.640783,45294.273438
0.000000,0.640783,45294.273438
0.000000,0.640783,45294.273438
0.000000,0.640783,45294.273438
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.641586,45351.031250
0.000000,0.518366,36641.140625
0.000000,0.518366,36641.140625
0.000000,0.518366,36641.140625
0.000000,0.518366,36641.140625
0.000000,0.518366,36641.140625
0.000000,0.518366,36641.140625
0.000000,0.518366,36641.140625
0.000000,0.518366,36641.140625
0.000000,0.324141,22912.205078
0.000000,0.324141,22912.205078
0.000000,0.324141,22912.205078
0.000000,0.324141,22912.205078
0.000000,0.324141,22912.205078
0.000000,0.324141,22912.205078
0.000000,0.324141,22912.205078
0.000000,0.324141,22912.205078
0.000000,0.324141,22912.205078
0.000000,0.324141,22912.205078
0.000000,0.324141,22912.205078
0.000000,-1.033753,-46765.871094
0.000000,-1.032467,-46707.722656
0.000000,-1.032467,-46707.722656
0.000000,-1.032467,-46707.722656
0.000000,-1.032467,-46707.722656
0.000000,-1.032467,-46707.722656
0.000000,-1.032467,-46707.722656
0.000000,-1.032467,-46707.722656
0.000000,-1.032467,-46707.722656
0.000000,-1.032467,-46707.722656
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.077891,-48762.644531
0.000000,-1.063002,-48089.097656
0.000000,-1.063002,-48089.097656
0.000000,-1.063002,-48089.097656
0.000000,-1.063002,-48089.097656
0.000000,-1.063002,-48089.097656
0.000000,-1.033110,-46736.785156
0.000000,-1.033110,-46736.785156
0.000000,-1.033110,-46736.785156
0.000000,-1.033110,-46736.785156
0.000000,-1.033110,-46736.785156
0.000000,-1.033110,-46736.785156
0.000000,-1.033110,-46736.785156
0.000000,-1.033110,-46736.785156
0.000000,-1.033110,-46736.785156
0.000000,-1.032304,-46700.351562
0.000000,-1.032304,-46700.351562
0.000000,-1.032304,-46700.351562
0.000000,-1.032304,-46700.351562
0.000000,-1.032304,-46700.351562
0.000000,-1.032304,-46700.351562
0.000000,-1.032304,-46700.351562
0.000000,-1.032304,-46700.351562
0.000000,-1.032304,-46700.351562
0.000000,-1.032304,-46700.351562
0.000000,-1.032304,-46700.351562
0.000000,-1.032063,-46689.441406
0.000000,-1.032063,-46689.441406
0.000000,-1.032063,-46689.441406
0.000000,-1.032063,-46689.441406
0.000000,-1.032063,-46689.441406
0.000000,-1.032063,-46689.441406
0.000000,-1.032063,-46689.441406
0.000000,-1.032063,-46689.441406
0.000000,-1.032063,-46689.441406
0.000000,-1.032063,-46689.441406
0.000000,-1.078082,-48771.277344
0.000000,-1.078082,-48771.277344
0.000000,-1.078082,-48771.277344
0.000000,-1.078082,-48771.277344
0.000000,-1.078082,-48771.277344
0.000000,-1.078082,-48771.277344
0.000000,-1.078082,-48771.277344
0.000000,-1.078082,-48771.277344
0.000000,-1.078082,-48771.277344
0.000000,-1.078082,-48771.277344
0.000000,-1.078082,-48771.277344
0.000000,-1.078082,-48771.277344
0.000000,-0.990543,-44811.117188
0.000000,-0.990543,-44811.117188
0.000000,-0.990543,-44811.117188
0.000000,-0.990543,-44811.117188
0.000000,-0.990543,-44811.117188
0.000000,-0.990543,-44811.117188
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.860178,-38913.527344
0.000000,-0.665250,-30095.207031
0.000000,-0.665250,-30095.207031
