0.359897,-2.041698,1427.377808,1427.377808,1272.622192,1272.622192
0.349429,-1.983165,1349.548950,1349.548950,1350.451050,1350.451050
0.340480,-2.155701,1349.822998,1349.822998,1350.177002,1350.177002
0.329228,-2.038182,1349.283325,1349.283325,1350.716675,1350.716675
0.319239,-2.805854,1349.498535,1349.498535,1350.501465,1350.501465
0.304716,-2.021888,1348.473633,1348.473633,1351.526367,1351.526367
0.293541,-2.187282,1349.120972,1349.120972,1350.879028,1350.879028
0.281608,-1.884352,1348.902222,1348.902222,1351.097778,1351.097778
0.270970,-2.049511,1349.120728,1349.120728,1350.879272,1350.879272
0.258567,-2.126506,1348.688232,1348.688232,1351.311768,1351.311768
0.245038,-1.755832,1348.384155,1348.384155,1351.615845,1351.615845
0.232981,-1.814766,1348.632935,1348.632935,1351.367065,1351.367065
0.219971,-1.846856,1348.367798,1348.367798,1351.632202,1351.632202
0.205417,-2.096853,1347.970703,1347.970703,1352.029297,1352.029297
0.189728,-1.775650,1347.653931,1347.653931,1352.346069,1352.346069
0.174608,-1.993030,1347.697754,1347.697754,1352.302246,1352.302246
0.157875,-1.983359,1347.275635,1347.275635,1352.724365,1352.724365
0.140983,-2.018578,1347.157593,1347.157593,1352.842407,1352.842407
0.126386,-2.394970,1347.566528,1347.566528,1352.433472,1352.433472
0.103561,-2.182335,1345.724609,1345.724609,1354.275391,1354.275391
0.086732,-2.152928,1346.899658,1346.899658,1353.100342,1353.100342
0.068728,-2.068602,1346.562622,1346.562622,1353.437378,1353.437378
0.051496,-2.007232,1346.638794,1346.638794,1353.361206,1353.361206
0.035312,-1.600816,1346.777710,1346.777710,1353.222290,1353.222290
0.024562,-1.678861,1347.865356,1347.865356,1352.134644,1352.134644
0.008323,-2.832171,1346.631470,1346.631470,1353.368530,1353.368530
-0.006176,0.054648,1346.924316,1346.924316,1353.075684,1353.075684
-0.012713,-2.724207,1348.563599,1348.563599,1351.436401,1351.436401
-0.032840,-3.192212,1345.609253,1345.609253,1354.390747,1354.390747
-0.054033,-2.764282,1345.279175,1345.279175,1354.720825,1354.720825
-0.067553,0.220028,1346.822998,1346.822998,1353.177002,1353.177002
-0.070997,-3.341617,1348.921875,1348.921875,1351.078125,1351.078125
-0.102178,-5.450850,1342.941162,1342.941162,1357.058838,1357.058838
-0.139025,-1.348372,1341.567139,1341.567139,1358.432861,1358.432861
-0.139979,-0.237206,1349.099609,1349.099609,1350.900391,1350.900391
-0.155917,-7.135072,1345.873535,1345.873535,1354.126465,1354.126465
-0.203250,-3.370547,1339.043823,1339.043823,1360.956177,1360.956177
-0.236048,-0.221216,1341.932129,1341.932129,1358.067871,1358.067871
-0.218601,1.653852,1352.570923,1352.570923,1347.429077,1347.429077
-0.187597,2.745331,1355.572876,1355.572876,1344.427124,1344.427124
-0.176907,2.973207,1351.360229,1351.360229,1348.639771,1348.639771
-0.127324,5.244006,1359.776001,1359.776001,1340.223999,1340.223999
-0.082195,4.070196,1359.065918,1359.065918,1340.934082,1340.934082
-0.002138,11.899219,1366.801270,1366.801270,1333.198730,1333.198730
0.065155,19.622915,1364.457397,1364.457397,1335.542603,1335.542603
0.163494,7.280453,1371.468750,1371.468750,1328.531250,1328.531250
0.293029,-13.114676,1378.667480,1378.667480,1321.332520,1321.332520
0.283708,20.715071,1349.461182,1349.461182,1350.538818,1350.538818
0.395954,-2.023600,1375.551270,1375.551270,1324.448730,1324.448730
0.403508,-10.345023,1353.603882,1353.603882,1346.396118,1346.396118
0.335281,-11.742887,1337.348633,1337.348633,1362.651367,1362.651367
0.308203,21.609831,1345.854614,1345.854614,1354.145386,1354.145386
0.422032,30.391251,1376.014282,1376.014282,1323.985718,1323.985718
0.618012,4.365017,1394.245850,1394.245850,1305.754150,1305.754150
0.649226,1.912959,1359.801025,1359.801025,1340.198975,1340.198975
0.677724,-9.668330,1359.373291,1359.373291,1340.626709,1340.626709
0.544715,-24.141819,1324.791626,1324.791626,1375.208374,1375.208374
0.384605,27.908302,1318.300049,1318.300049,1381.699951,1381.699951
0.510793,-21.013288,1379.053345,1379.053345,1320.946655,1320.946655
0.422257,21.684263,1333.518921,1333.518921,1366.481079,1366.481079
0.598230,21.160912,1389.945435,1389.945435,1310.054565,1310.054565
0.706085,-18.287363,1376.179932,1376.179932,1323.820068,1323.820068
0.589367,-28.167042,1328.435913,1328.435913,1371.564087,1371.564087
0.412701,-2.146973,1314.963623,1314.963623,1385.036377,1385.036377
0.375412,0.401020,1344.046509,1344.046509,1355.953491,1355.953491
0.367633,3.995254,1350.204468,1350.204468,1349.795532,1349.795532
0.361080,-21.461472,1350.429321,1350.429321,1349.570679,1349.570679
0.265140,16.090141,1331.178223,1331.178223,1368.821777,1368.821777
0.407804,3.954318,1381.998535,1381.998535,1318.001465,1318.001465
0.466354,30.299208,1364.627319,1364.627319,1335.372681,1335.372681
0.622246,-16.446117,1385.848389,1385.848389,1314.151611,1314.151611
0.543904,0.962398,1336.267578,1336.267578,1363.732422,1363.732422
0.527064,-3.997148,1349.099121,1349.099121,1350.900879,1350.900879
0.513319,-0.720411,1349.680054,1349.680054,1350.319946,1350.319946
0.474206,-4.212708,1344.157349,1344.157349,1355.842651,1355.842651
0.451916,-1.465336,1347.578613,1347.578613,1352.421387,1352.421387
0.481483,-1.993565,1358.616577,1358.616577,1341.383423,1341.383423
0.486168,5.742401,1353.414673,1353.414673,1346.585327,1346.585327
0.501490,-0.528849,1355.724976,1355.724976,1344.275024,1344.275024
0.502364,3.491409,1352.695312,1352.695312,1347.304688,1347.304688
0.421682,-5.733892,1335.165283,1335.165283,1364.834717,1364.834717
0.426804,1.091823,1353.209595,1353.209595,1346.790405,1346.790405
0.333376,-2.050455,1332.046997,1332.046997,1367.953003,1367.953003
0.277391,-45.986534,1339.630249,1339.630249,1360.369751,1360.369751
-0.009587,8.771602,1289.686523,1289.686523,1410.313477,1410.313477
-0.029790,-22.222178,1345.608398,1345.608398,1354.391602,1354.391602
-0.165146,22.057198,1320.749634,1320.749634,1379.250366,1379.250366
-0.106437,-21.839449,1361.796631,1361.796631,1338.203369,1338.203369
-0.169348,31.825823,1335.941895,1335.941895,1364.058105,1364.058105
