1.619142,-6.434069,1180.957031,1180.957031,1019.042908,1019.042908
1.463231,-6.327635,1092.204468,1092.204468,1107.795532,1107.795532
1.315893,-6.355297,1092.633057,1092.633057,1107.366943,1107.366943
1.170146,-6.440018,1092.712646,1092.712646,1107.287354,1107.287354
1.029273,-6.683693,1092.956299,1092.956299,1107.043701,1107.043701
0.886095,-7.563972,1092.841064,1092.841064,1107.158936,1107.158936
0.732344,-6.769448,1092.312500,1092.312500,1107.687500,1107.687500
0.594473,-6.549375,1093.106445,1093.106445,1106.893555,1106.893555
0.471329,-6.492880,1093.842773,1093.842773,1106.157227,1106.157227
0.345848,-6.488780,1093.725952,1093.725952,1106.274048,1106.274048
0.227689,-6.365530,1094.092041,1094.092041,1105.907959,1105.907959
0.109214,-6.580106,1094.076294,1094.076294,1105.923706,1105.923706
-0.008611,-6.463396,1094.108765,1094.108765,1105.891235,1105.891235
-0.126296,-6.587511,1094.115723,1094.115723,1105.884277,1105.884277
-0.243558,-6.767872,1094.136963,1094.136963,1105.863037,1105.863037
-0.365240,-7.531565,1093.915894,1093.915894,1106.084106,1106.084106
-0.498502,-6.646062,1093.336914,1093.336914,1106.663086,1106.663086
-0.614409,-6.779684,1094.204590,1094.204590,1105.795410,1105.795410
-0.728192,-6.845445,1094.310913,1094.310913,1105.689087,1105.689087
-0.843358,-6.063162,1094.241699,1094.241699,1105.758301,1105.758301
-0.937008,-7.170050,1095.317505,1095.317505,1104.682495,1104.682495
-1.053373,-6.985455,1094.181763,1094.181763,1105.818237,1105.818237
-1.162599,-7.195737,1094.538696,1094.538696,1105.461304,1105.461304
-1.276323,-6.828815,1094.313843,1094.313843,1105.686157,1105.686157
-1.378912,-6.598905,1094.870483,1094.870483,1105.129517,1105.129517
-1.481496,-7.539097,1094.870850,1094.870850,1105.129150,1105.129150
-1.600278,-6.937710,1094.060913,1094.060913,1105.939087,1105.939087
-1.702662,-4.397178,1094.880859,1094.880859,1105.119141,1105.119141
-1.757924,-7.049328,1097.236938,1097.236938,1102.763062,1102.763062
-1.872113,-8.957439,1094.290527,1094.290527,1105.709473,1105.709473
-2.020732,-6.720537,1092.569092,1092.569092,1107.430908,1107.430908
-2.120809,-6.283062,1094.996094,1094.996094,1105.003906,1105.003906
-2.210821,-7.408294,1095.499390,1095.499390,1104.500610,1104.500610
-2.328607,-7.724848,1094.110718,1094.110718,1105.889282,1105.889282
-2.444043,-7.349850,1094.228149,1094.228149,1105.771851,1105.771851
-2.541762,-4.640190,1095.114014,1095.114014,1104.885986,1104.885986
-2.581711,-7.746873,1098.002563,1098.002563,1101.997437,1101.997437
-2.686432,-8.325636,1094.763916,1094.763916,1105.236084,1105.236084
-2.800941,-7.218312,1094.274536,1094.274536,1105.725464,1105.725464
-2.888348,-6.269815,1095.629639,1095.629639,1104.370361,1104.370361
-2.952020,-7.016183,1096.816406,1096.816406,1103.183594,1103.183594
-3.030137,-7.573566,1096.094116,1096.094116,1103.905884,1103.905884
-3.121257,-7.037848,1095.443970,1095.443970,1104.556030,1104.556030
-3.198726,-5.088576,1096.126587,1096.126587,1103.873413,1103.873413
-3.233569,-5.561270,1098.257812,1098.257812,1101.742188,1101.742188
-3.278362,-6.019964,1097.760376,1097.760376,1102.239624,1102.239624
-3.336306,-8.839255,1097.102783,1097.102783,1102.897217,1102.897217
-3.441769,-2.742877,1094.726807,1094.726807,1105.273193,1105.273193
-3.423003,-2.595070,1100.938354,1100.938354,1099.061646,1099.061646
-3.409261,-11.989859,1100.687012,1100.687012,1099.312988,1099.312988
-3.584600,-6.633049,1091.233032,1091.233032,1108.766968,1108.766968
-3.634177,-2.658501,1097.521118,1097.521118,1102.478882,1102.478882
-3.614421,-9.792203,1100.987793,1100.987793,1099.012207,1099.012207
-3.743498,-8.242206,1093.546143,1093.546143,1106.453857,1106.453857
-3.828522,-2.565130,1095.748779,1095.748779,1104.251221,1104.251221
-3.806905,-9.529204,1101.080811,1101.080811,1098.919189,1098.919189
-3.926106,-6.393547,1094.039917,1094.039917,1105.960083,1105.960083
-3.969291,-2.961893,1097.840820,1097.840820,1102.159180,1102.159180
-3.937652,-6.299947,1101.581909,1101.581909,1098.418091,1098.418091
-3.987202,-5.768485,1097.522461,1097.522461,1102.477539,1102.477539
-4.019934,-4.339725,1098.363403,1098.363403,1101.636597,1101.636597
-4.035383,-7.135905,1099.227539,1099.227539,1100.772461,1100.772461
-4.086756,-3.615970,1097.431396,1097.431396,1102.568604,1102.568604
-4.079701,-10.254493,1100.352783,1100.352783,1099.647217,1099.647217
-4.195447,-3.699010,1094.212646,1094.212646,1105.787354,1105.787354
-4.174689,-3.341523,1101.037964,1101.037964,1098.962036,1098.962036
-4.159608,-10.996747,1100.754028,1100.754028,1099.245972,1099.245972
-4.282255,-2.523301,1093.867676,1093.867676,1106.132324,1106.132324
-4.215535,-10.489251,1103.335938,1103.335938,1096.664062,1096.664062
-4.329310,-6.915113,1094.311279,1094.311279,1105.688721,1105.688721
-4.352934,-5.418347,1098.818848,1098.818848,1101.181152,1101.181152
-4.359365,-10.729242,1099.678467,1099.678467,1100.321533,1100.321533
-4.447127,-2.128951,1095.611938,1095.611938,1104.388062,1104.388062
-4.379362,-10.759480,1103.388306,1103.388306,1096.611694,1096.611694
-4.479228,-0.679214,1095.006714,1095.006714,1104.993286,1104.993286
-4.376609,-11.833639,1105.130981,1105.130981,1094.869019,1094.869019
-4.511860,-7.821604,1093.237427,1093.237427,1106.762573,1106.762573
-4.540365,-4.659640,1098.574707,1098.574707,1101.425293,1101.425293
-4.533358,-10.102165,1100.350342,1100.350342,1099.649658,1099.649658
-4.606821,-1.832686,1096.326904,1096.326904,1103.673096,1103.673096
-4.537737,-10.014197,1103.454102,1103.454102,1096.545898,1096.545898
-4.626696,-4.518261,1095.552002,1095.552002,1104.447998,1104.447998
-4.609881,-7.200468,1100.840698,1100.840698,1099.159302,1099.159302
-4.665108,-9.364880,1097.238647,1097.238647,1102.761353,1102.761353
