0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.142683149344239195e-05,5.285663089606898631e-03,7.542352820865878826e-02,3.426023311470317578e-01,8.501272642069527263e-01,1.473413755214362908e+00,2.042382430976046770e+00,2.461701777559016424e+00,2.724681612985557333e+00,2.870104933484278309e+00,2.942806149539768157e+00,2.976270195166195620e+00,2.990648444122041560e+00,2.996476544551081034e+00,2.998723803176149172e+00,2.999534333926646923e+00,2.995091544518368121e+00,2.932068906098462158e+00,2.691641840498308458e+00,2.234880405686309413e+00,1.673926072180020208e+00,1.161855372091845418e+00,7.844682266833270523e-01,5.477864661187923367e-01,4.169055069677781722e-01,3.514830041985689824e-01,3.234711248538019723e-01,3.385858237600409271e-01,4.402120830132207896e-01,6.411995071082414732e-01,8.897672119015697101e-01,1.117089094171640484e+00,1.284725534309491879e+00,1.389887019698242909e+00,1.448046473565855807e+00,1.477123840923516118e+00,1.490508498720212405e+00,1.496259528987019527e+00,1.498590668636965439e+00,1.499489524439438837e+00,1.499821430845914794e+00,1.499939435311578917e+00,1.499980018389561298e+00,1.499993565232650150e+00,1.499997978298482471e+00,1.499999382044785001e+00
