2.350167,1088.249146,1088.249146,1111.750854,1111.750854
2.378063,1088.109741,1088.109741,1111.890259,1111.890259
2.359314,1088.203369,1088.203369,1111.796631,1111.796631
2.386838,1088.065796,1088.065796,1111.934204,1111.934204
2.405101,1087.974487,1087.974487,1112.025513,1112.025513
2.409331,1087.953369,1087.953369,1112.046631,1112.046631
2.429135,1087.854370,1087.854370,1112.145630,1112.145630
2.408412,1087.957886,1087.957886,1112.042114,1112.042114
2.434137,1087.829346,1087.829346,1112.170654,1112.170654
2.442144,1087.789307,1087.789307,1112.210693,1112.210693
2.464448,1087.677734,1087.677734,1112.322266,1112.322266
2.492499,1087.537476,1087.537476,1112.462524,1112.462524
2.493186,1087.534058,1087.534058,1112.465942,1112.465942
2.484802,1087.576050,1087.576050,1112.423950,1112.423950
2.497209,1087.513916,1087.513916,1112.486084,1112.486084
2.498439,1087.507812,1087.507812,1112.492188,1112.492188
2.499145,1087.504272,1087.504272,1112.495728,1112.495728
2.520332,1087.398315,1087.398315,1112.601685,1112.601685
2.548276,1087.258667,1087.258667,1112.741333,1112.741333
2.565327,1087.173340,1087.173340,1112.826660,1112.826660
2.593407,1087.032959,1087.032959,1112.967041,1112.967041
2.594918,1087.025391,1087.025391,1112.974609,1112.974609
2.628893,1086.855591,1086.855591,1113.144409,1113.144409
2.650550,1086.747192,1086.747192,1113.252808,1113.252808
2.664298,1086.678467,1086.678467,1113.321533,1113.321533
2.692028,1086.539917,1086.539917,1113.460083,1113.460083
2.713860,1086.430664,1086.430664,1113.569336,1113.569336
2.706307,1086.468506,1086.468506,1113.531494,1113.531494
2.695486,1086.522583,1086.522583,1113.477417,1113.477417
2.667989,1086.660034,1086.660034,1113.339966,1113.339966
2.686071,1086.569702,1086.569702,1113.430298,1113.430298
2.679503,1086.602539,1086.602539,1113.397461,1113.397461
2.642946,1086.785278,1086.785278,1113.214722,1113.214722
2.662610,1086.687012,1086.687012,1113.312988,1113.312988
2.670364,1086.648193,1086.648193,1113.351807,1113.351807
2.683722,1086.581421,1086.581421,1113.418579,1113.418579
2.712269,1086.438599,1086.438599,1113.561401,1113.561401
2.732887,1086.335571,1086.335571,1113.664429,1113.664429
2.741493,1086.292480,1086.292480,1113.707520,1113.707520
2.771788,1086.141113,1086.141113,1113.858887,1113.858887
2.789570,1086.052124,1086.052124,1113.947876,1113.947876
2.807603,1085.962036,1085.962036,1114.037964,1114.037964
2.803273,1085.983643,1085.983643,1114.016357,1114.016357
2.798198,1086.009033,1086.009033,1113.990967,1113.990967
2.829743,1085.851318,1085.851318,1114.148682,1114.148682
2.808082,1085.959595,1085.959595,1114.040405,1114.040405
2.787628,1086.061890,1086.061890,1113.938110,1113.938110
2.766008,1086.169922,1086.169922,1113.830078,1113.830078
2.762301,1086.188477,1086.188477,1113.811523,1113.811523
2.766995,1086.165039,1086.165039,1113.834961,1113.834961
2.765190,1086.174072,1086.174072,1113.825928,1113.825928
2.762162,1086.189209,1086.189209,1113.810791,1113.810791
2.759193,1086.203979,1086.203979,1113.796021,1113.796021
2.754188,1086.229004,1086.229004,1113.770996,1113.770996
2.802853,1085.985718,1085.985718,1114.014282,1114.014282
2.813076,1085.934570,1085.934570,1114.065430,1114.065430
2.816657,1085.916748,1085.916748,1114.083252,1114.083252
2.850824,1085.745850,1085.745850,1114.254150,1114.254150
2.858375,1085.708130,1085.708130,1114.291870,1114.291870
2.853912,1085.730469,1085.730469,1114.269531,1114.269531
2.843557,1085.782227,1085.782227,1114.217773,1114.217773
2.824283,1085.878540,1085.878540,1114.121460,1114.121460
2.832470,1085.837646,1085.837646,1114.162354,1114.162354
2.837378,1085.813110,1085.813110,1114.186890,1114.186890
2.816810,1085.915894,1085.915894,1114.084106,1114.084106
2.817626,1085.911865,1085.911865,1114.088135,1114.088135
2.812302,1085.938477,1085.938477,1114.061523,1114.061523
2.805691,1085.971558,1085.971558,1114.028442,1114.028442
2.808776,1085.956177,1085.956177,1114.043823,1114.043823
2.801948,1085.990234,1085.990234,1114.009766,1114.009766
2.822879,1085.885620,1085.885620,1114.114380,1114.114380
2.835857,1085.820679,1085.820679,1114.179321,1114.179321
2.837844,1085.810791,1085.810791,1114.189209,1114.189209
2.868417,1085.657959,1085.657959,1114.342041,1114.342041
2.851697,1085.741455,1085.741455,1114.258545,1114.258545
2.863729,1085.681396,1085.681396,1114.318604,1114.318604
2.882249,1085.588745,1085.588745,1114.411255,1114.411255
2.874180,1085.629150,1085.629150,1114.370850,1114.370850
2.903157,1085.484253,1085.484253,1114.515747,1114.515747
2.911928,1085.440308,1085.440308,1114.559692,1114.559692
2.901186,1085.494019,1085.494019,1114.505981,1114.505981
2.903577,1085.482178,1085.482178,1114.517822,1114.517822
2.876420,1085.617920,1085.617920,1114.382080,1114.382080
2.862710,1085.686401,1085.686401,1114.313599,1114.313599
2.873898,1085.630493,1085.630493,1114.369507,1114.369507
2.844800,1085.776001,1085.776001,1114.223999,1114.223999
2.864490,1085.677490,1085.677490,1114.322510,1114.322510
2.836219,1085.818848,1085.818848,1114.181152,1114.181152
2.869531,1085.652344,1085.652344,1114.347656,1114.347656
2.884842,1085.575806,1085.575806,1114.424194,1114.424194
2.890622,1085.546875,1085.546875,1114.453125,1114.453125
2.923097,1085.384521,1085.384521,1114.615479,1114.615479
2.916845,1085.415771,1085.415771,1114.584229,1114.584229
2.944098,1085.279541,1085.279541,1114.720459,1114.720459
2.953741,1085.231323,1085.231323,1114.768677,1114.768677
2.957363,1085.213135,1085.213135,1114.786865,1114.786865
2.993955,1085.030273,1085.030273,1114.969727,1114.969727
2.991016,1085.044922,1085.044922,1114.955078,1114.955078
2.979464,1085.102661,1085.102661,1114.897339,1114.897339
3.002861,1084.985718,1084.985718,1115.014282,1115.014282
3.010845,1084.945801,1084.945801,1115.054199,1115.054199
3.018422,1084.907837,1084.907837,1115.092163,1115.092163
3.021885,1084.890625,1084.890625,1115.109375,1115.109375
3.018766,1084.906128,1084.906128,1115.093872,1115.093872
3.042279,1084.788574,1084.788574,1115.211426,1115.211426
3.039962,1084.800171,1084.800171,1115.199829,1115.199829
3.013416,1084.932861,1084.932861,1115.067139,1115.067139
3.013041,1084.934814,1084.934814,1115.065186,1115.065186
2.994772,1085.026123,1085.026123,1114.973877,1114.973877
2.979621,1085.101929,1085.101929,1114.898071,1114.898071
2.973879,1085.130615,1085.130615,1114.869385,1114.869385
2.965240,1085.173828,1085.173828,1114.826172,1114.826172
2.973150,1085.134277,1085.134277,1114.865723,1114.865723
2.943957,1085.280273,1085.280273,1114.719727,1114.719727
2.965446,1085.172729,1085.172729,1114.827271,1114.827271
2.961717,1085.191406,1085.191406,1114.808594,1114.808594
2.957590,1085.212036,1085.212036,1114.787964,1114.787964
2.973567,1085.132202,1085.132202,1114.867798,1114.867798
2.964241,1085.178833,1085.178833,1114.821167,1114.821167
2.947019,1085.264893,1085.264893,1114.735107,1114.735107
2.918654,1085.406738,1085.406738,1114.593262,1114.593262
2.914315,1085.428467,1085.428467,1114.571533,1114.571533
2.913172,1085.434082,1085.434082,1114.565918,1114.565918
2.900308,1085.498413,1085.498413,1114.501587,1114.501587
2.896633,1085.516846,1085.516846,1114.483154,1114.483154
2.883205,1085.583984,1085.583984,1114.416016,1114.416016
2.863269,1085.683594,1085.683594,1114.316406,1114.316406
2.869020,1085.654907,1085.654907,1114.345093,1114.345093
2.875178,1085.624146,1085.624146,1114.375854,1114.375854
2.887401,1085.562988,1085.562988,1114.437012,1114.437012
2.895959,1085.520264,1085.520264,1114.479736,1114.479736
2.907875,1085.460571,1085.460571,1114.539429,1114.539429
2.907291,1085.463501,1085.463501,1114.536499,1114.536499
2.899898,1085.500488,1085.500488,1114.499512,1114.499512
2.888450,1085.557739,1085.557739,1114.442261,1114.442261
2.887413,1085.562988,1085.562988,1114.437012,1114.437012
2.871106,1085.644531,1085.644531,1114.355469,1114.355469
2.901015,1085.494873,1085.494873,1114.505127,1114.505127
2.907881,1085.460571,1085.460571,1114.539429,1114.539429
2.916027,1085.419922,1085.419922,1114.580078,1114.580078
2.939686,1085.301514,1085.301514,1114.698486,1114.698486
2.932851,1085.335693,1085.335693,1114.664307,1114.664307
2.936202,1085.318970,1085.318970,1114.681030,1114.681030
2.944724,1085.276367,1085.276367,1114.723633,1114.723633
2.911466,1085.442627,1085.442627,1114.557373,1114.557373
2.915056,1085.424683,1085.424683,1114.575317,1114.575317
2.897317,1085.513428,1085.513428,1114.486572,1114.486572
2.910518,1085.447388,1085.447388,1114.552612,1114.552612
2.912256,1085.438721,1085.438721,1114.561279,1114.561279
2.910752,1085.446289,1085.446289,1114.553711,1114.553711
2.942944,1085.285278,1085.285278,1114.714722,1114.714722
2.938848,1085.305786,1085.305786,1114.694214,1114.694214
2.956756,1085.216187,1085.216187,1114.783813,1114.783813
2.975107,1085.124512,1085.124512,1114.875488,1114.875488
2.987929,1085.060303,1085.060303,1114.939697,1114.939697
3.021744,1084.891235,1084.891235,1115.108765,1115.108765
3.037617,1084.811890,1084.811890,1115.188110,1115.188110
3.066141,1084.669312,1084.669312,1115.330688,1115.330688
3.051718,1084.741455,1084.741455,1115.258545,1115.258545
3.060578,1084.697144,1084.697144,1115.302856,1115.302856
3.061301,1084.693481,1084.693481,1115.306519,1115.306519
3.040644,1084.796753,1084.796753,1115.203247,1115.203247
3.047013,1084.764893,1084.764893,1115.235107,1115.235107
3.051559,1084.742188,1084.742188,1115.257812,1115.257812
3.093578,1084.532104,1084.532104,1115.467896,1115.467896
3.106961,1084.465210,1084.465210,1115.534790,1115.534790
3.118718,1084.406372,1084.406372,1115.593628,1115.593628
3.167950,1084.160278,1084.160278,1115.839722,1115.839722
3.182352,1084.088257,1084.088257,1115.911743,1115.911743
3.220520,1083.897339,1083.897339,1116.102661,1116.102661
3.241565,1083.792236,1083.792236,1116.207764,1116.207764
3.272079,1083.639648,1083.639648,1116.360352,1116.360352
3.294440,1083.527832,1083.527832,1116.472168,1116.472168
3.323148,1083.384277,1083.384277,1116.615723,1116.615723
3.350450,1083.247803,1083.247803,1116.752197,1116.752197
3.376805,1083.115967,1083.115967,1116.884033,1116.884033
3.404992,1082.975098,1082.975098,1117.024902,1117.024902
3.410751,1082.946289,1082.946289,1117.053711,1117.053711
3.438242,1082.808838,1082.808838,1117.191162,1117.191162
3.417418,1082.912964,1082.912964,1117.087036,1117.087036
3.426205,1082.869019,1082.869019,1117.130981,1117.130981
3.420277,1082.898560,1082.898560,1117.101440,1117.101440
3.400702,1082.996460,1082.996460,1117.003540,1117.003540
3.411734,1082.941284,1082.941284,1117.058716,1117.058716
3.394055,1083.029785,1083.029785,1116.970215,1116.970215
3.427187,1082.864014,1082.864014,1117.135986,1117.135986
3.415123,1082.924438,1082.924438,1117.075562,1117.075562
3.422636,1082.886841,1082.886841,1117.113159,1117.113159
3.393550,1083.032227,1083.032227,1116.967773,1116.967773
3.396843,1083.015747,1083.015747,1116.984253,1116.984253
3.428419,1082.857910,1082.857910,1117.142090,1117.142090
3.416206,1082.918945,1082.918945,1117.081055,1117.081055
3.433740,1082.831299,1082.831299,1117.168701,1117.168701
3.447954,1082.760254,1082.760254,1117.239746,1117.239746
3.453151,1082.734253,1082.734253,1117.265747,1117.265747
3.434030,1082.829834,1082.829834,1117.170166,1117.170166
3.464625,1082.676880,1082.676880,1117.323120,1117.323120
3.472707,1082.636475,1082.636475,1117.363525,1117.363525
3.486504,1082.567505,1082.567505,1117.432495,1117.432495
3.523629,1082.381836,1082.381836,1117.618164,1117.618164
3.530753,1082.346191,1082.346191,1117.653809,1117.653809
3.583080,1082.084595,1082.084595,1117.915405,1117.915405
3.589710,1082.051392,1082.051392,1117.948608,1117.948608
3.639562,1081.802246,1081.802246,1118.197754,1118.197754
3.654398,1081.728027,1081.728027,1118.271973,1118.271973
3.696970,1081.515137,1081.515137,1118.484863,1118.484863
3.735268,1081.323608,1081.323608,1118.676392,1118.676392
3.762778,1081.186157,1081.186157,1118.813843,1118.813843
3.824313,1080.878418,1080.878418,1119.121582,1119.121582
3.833811,1080.830933,1080.830933,1119.169067,1119.169067
3.903934,1080.480347,1080.480347,1119.519653,1119.519653
3.939314,1080.303467,1080.303467,1119.696533,1119.696533
3.996363,1080.018188,1080.018188,1119.981812,1119.981812
4.027983,1079.860107,1079.860107,1120.139893,1120.139893
4.082597,1079.587036,1079.587036,1120.412964,1120.412964
4.115729,1079.421387,1079.421387,1120.578613,1120.578613
4.193901,1079.030518,1079.030518,1120.969482,1120.969482
4.260592,1078.697021,1078.697021,1121.302979,1121.302979
4.291667,1078.541626,1078.541626,1121.458374,1121.458374
4.330157,1078.349243,1078.349243,1121.650757,1121.650757
4.361549,1078.192261,1078.192261,1121.807739,1121.807739
4.404876,1077.975586,1077.975586,1122.024414,1122.024414
4.384822,1078.075928,1078.075928,1121.924072,1121.924072
4.385995,1078.070068,1078.070068,1121.929932,1121.929932
4.370496,1078.147461,1078.147461,1121.852539,1121.852539
4.377874,1078.110596,1078.110596,1121.889404,1121.889404
4.359544,1078.202271,1078.202271,1121.797729,1121.797729
4.373207,1078.133911,1078.133911,1121.866089,1121.866089
4.381822,1078.090942,1078.090942,1121.909058,1121.909058
4.410321,1077.948364,1077.948364,1122.051636,1122.051636
4.417235,1077.913818,1077.913818,1122.086182,1122.086182
4.461042,1077.694824,1077.694824,1122.305176,1122.305176
4.477284,1077.613525,1077.613525,1122.386475,1122.386475
4.514385,1077.428101,1077.428101,1122.571899,1122.571899
4.516608,1077.416992,1077.416992,1122.583008,1122.583008
4.592513,1077.037476,1077.037476,1122.962524,1122.962524
4.623007,1076.885010,1076.885010,1123.114990,1123.114990
4.678689,1076.606567,1076.606567,1123.393433,1123.393433
4.695397,1076.523071,1076.523071,1123.476929,1123.476929
4.722427,1076.387817,1076.387817,1123.612183,1123.612183
4.735852,1076.320801,1076.320801,1123.679199,1123.679199
4.741403,1076.292969,1076.292969,1123.707031,1123.707031
4.759138,1076.204346,1076.204346,1123.795654,1123.795654
4.785889,1076.070557,1076.070557,1123.929443,1123.929443
4.848700,1075.756470,1075.756470,1124.243530,1124.243530
4.891253,1075.543701,1075.543701,1124.456299,1124.456299
4.936582,1075.317139,1075.317139,1124.682861,1124.682861
4.998432,1075.007812,1075.007812,1124.992188,1124.992188
5.053986,1074.730103,1074.730103,1125.269897,1125.269897
5.119164,1074.404175,1074.404175,1125.595825,1125.595825
5.196391,1074.018066,1074.018066,1125.981934,1125.981934
5.265027,1073.674927,1073.674927,1126.325073,1126.325073
5.334598,1073.327026,1073.327026,1126.672974,1126.672974
5.375627,1073.121826,1073.121826,1126.878174,1126.878174
5.447286,1072.763550,1072.763550,1127.236450,1127.236450
5.481849,1072.590698,1072.590698,1127.409302,1127.409302
5.538399,1072.307983,1072.307983,1127.692017,1127.692017
5.637200,1071.813965,1071.813965,1128.186035,1128.186035
5.669700,1071.651489,1071.651489,1128.348511,1128.348511
5.742073,1071.289673,1071.289673,1128.710327,1128.710327
5.770226,1071.148926,1071.148926,1128.851074,1128.851074
5.806613,1070.966919,1070.966919,1129.033081,1129.033081
5.856372,1070.718140,1070.718140,1129.281860,1129.281860
5.926043,1070.369751,1070.369751,1129.630249,1129.630249
5.922145,1070.389282,1070.389282,1129.610718,1129.610718
5.964067,1070.179688,1070.179688,1129.820312,1129.820312
5.977952,1070.110229,1070.110229,1129.889771,1129.889771
6.017622,1069.911865,1069.911865,1130.088135,1130.088135
6.054495,1069.727539,1069.727539,1130.272461,1130.272461
6.041974,1069.790161,1069.790161,1130.209839,1130.209839
6.097903,1069.510498,1069.510498,1130.489502,1130.489502
6.094423,1069.527832,1069.527832,1130.472168,1130.472168
6.120215,1069.398926,1069.398926,1130.601074,1130.601074
6.148502,1069.257446,1069.257446,1130.742554,1130.742554
6.172304,1069.138428,1069.138428,1130.861572,1130.861572
6.209055,1068.954712,1068.954712,1131.045288,1131.045288
6.222744,1068.886230,1068.886230,1131.113770,1131.113770
6.256054,1068.719727,1068.719727,1131.280273,1131.280273
6.265675,1068.671631,1068.671631,1131.328369,1131.328369
6.296868,1068.515625,1068.515625,1131.484375,1131.484375
6.295991,1068.520020,1068.520020,1131.479980,1131.479980
6.316762,1068.416138,1068.416138,1131.583862,1131.583862
6.291377,1068.543091,1068.543091,1131.456909,1131.456909
6.307871,1068.460693,1068.460693,1131.539307,1131.539307
6.291511,1068.542480,1068.542480,1131.457520,1131.457520
6.262297,1068.688477,1068.688477,1131.311523,1131.311523
6.249616,1068.751953,1068.751953,1131.248047,1131.248047
6.254622,1068.726929,1068.726929,1131.273071,1131.273071
6.279535,1068.602295,1068.602295,1131.397705,1131.397705
6.257949,1068.710205,1068.710205,1131.289795,1131.289795
6.300005,1068.500000,1068.500000,1131.500000,1131.500000
6.291863,1068.540649,1068.540649,1131.459351,1131.459351
6.325962,1068.370239,1068.370239,1131.629761,1131.629761
6.335455,1068.322754,1068.322754,1131.677246,1131.677246
6.380922,1068.095337,1068.095337,1131.904663,1131.904663
6.398926,1068.005371,1068.005371,1131.994629,1131.994629
6.441278,1067.793579,1067.793579,1132.206421,1132.206421
6.431653,1067.841797,1067.841797,1132.158203,1132.158203
6.457908,1067.710449,1067.710449,1132.289551,1132.289551
6.432019,1067.839844,1067.839844,1132.160156,1132.160156
6.431362,1067.843140,1067.843140,1132.156860,1132.156860
6.395008,1068.024902,1068.024902,1131.975098,1131.975098
6.393093,1068.034546,1068.034546,1131.965454,1131.965454
6.362481,1068.187622,1068.187622,1131.812378,1131.812378
6.344712,1068.276489,1068.276489,1131.723511,1131.723511
6.348400,1068.258057,1068.258057,1131.741943,1131.741943
6.364028,1068.179810,1068.179810,1131.820190,1131.820190
6.394968,1068.025146,1068.025146,1131.974854,1131.974854
6.413600,1067.932007,1067.932007,1132.067993,1132.067993
6.456732,1067.716309,1067.716309,1132.283691,1132.283691
6.473794,1067.630981,1067.630981,1132.369019,1132.369019
6.513801,1067.431030,1067.431030,1132.568970,1132.568970
6.519264,1067.403687,1067.403687,1132.596313,1132.596313
6.540600,1067.296997,1067.296997,1132.703003,1132.703003
6.543798,1067.281006,1067.281006,1132.718994,1132.718994
6.567036,1067.164795,1067.164795,1132.835205,1132.835205
6.558672,1067.206665,1067.206665,1132.793335,1132.793335
6.591513,1067.042480,1067.042480,1132.957520,1132.957520
6.598152,1067.009277,1067.009277,1132.990723,1132.990723
6.640217,1066.798950,1066.798950,1133.201050,1133.201050
6.644108,1066.779419,1066.779419,1133.220581,1133.220581
6.682096,1066.589478,1066.589478,1133.410522,1133.410522
6.686054,1066.569702,1066.569702,1133.430298,1133.430298
6.733960,1066.330200,1066.330200,1133.669800,1133.669800
6.752379,1066.238159,1066.238159,1133.761841,1133.761841
6.780829,1066.095825,1066.095825,1133.904175,1133.904175
6.836884,1065.815552,1065.815552,1134.184448,1134.184448
6.878630,1065.606812,1065.606812,1134.393188,1134.393188
6.940318,1065.298462,1065.298462,1134.701538,1134.701538
6.961021,1065.194946,1065.194946,1134.805054,1134.805054
6.989928,1065.050415,1065.050415,1134.949585,1134.949585
6.991624,1065.041870,1065.041870,1134.958130,1134.958130
7.042571,1064.787109,1064.787109,1135.212891,1135.212891
7.051720,1064.741455,1064.741455,1135.258545,1135.258545
7.085735,1064.571289,1064.571289,1135.428711,1135.428711
7.099028,1064.504883,1064.504883,1135.495117,1135.495117
7.128914,1064.355469,1064.355469,1135.644531,1135.644531
7.149773,1064.251099,1064.251099,1135.748901,1135.748901
7.206815,1063.965942,1063.965942,1136.034058,1136.034058
7.238330,1063.808350,1063.808350,1136.191650,1136.191650
7.299136,1063.504272,1063.504272,1136.495728,1136.495728
7.319836,1063.400879,1063.400879,1136.599121,1136.599121
7.388564,1063.057129,1063.057129,1136.942871,1136.942871
7.425248,1062.873779,1062.873779,1137.126221,1137.126221
7.455327,1062.723389,1062.723389,1137.276611,1137.276611
7.495790,1062.520996,1062.520996,1137.479004,1137.479004
7.530030,1062.349854,1062.349854,1137.650146,1137.650146
7.567154,1062.164185,1062.164185,1137.835815,1137.835815
7.577501,1062.112549,1062.112549,1137.887451,1137.887451
7.596078,1062.019653,1062.019653,1137.980347,1137.980347
7.621837,1061.890869,1061.890869,1138.109131,1138.109131
7.654618,1061.726929,1061.726929,1138.273071,1138.273071
7.662229,1061.688843,1061.688843,1138.311157,1138.311157
7.677655,1061.611694,1061.611694,1138.388306,1138.388306
7.681759,1061.591187,1061.591187,1138.408813,1138.408813
7.705647,1061.471802,1061.471802,1138.528198,1138.528198
7.719348,1061.403320,1061.403320,1138.596680,1138.596680
7.732417,1061.337891,1061.337891,1138.662109,1138.662109
7.760654,1061.196777,1061.196777,1138.803223,1138.803223
7.809344,1060.953247,1060.953247,1139.046753,1139.046753
7.806005,1060.969971,1060.969971,1139.030029,1139.030029
7.834402,1060.828003,1060.828003,1139.171997,1139.171997
7.882564,1060.587158,1060.587158,1139.412842,1139.412842
7.897611,1060.511963,1060.511963,1139.488037,1139.488037
7.929469,1060.352661,1060.352661,1139.647339,1139.647339
7.938752,1060.306274,1060.306274,1139.693726,1139.693726
7.953918,1060.230469,1060.230469,1139.769531,1139.769531
7.947069,1060.264648,1060.264648,1139.735352,1139.735352
7.924910,1060.375488,1060.375488,1139.624512,1139.624512
7.913684,1060.431641,1060.431641,1139.568359,1139.568359
7.889112,1060.554443,1060.554443,1139.445557,1139.445557
7.851289,1060.743530,1060.743530,1139.256470,1139.256470
7.848783,1060.756104,1060.756104,1139.243896,1139.243896
7.825504,1060.872437,1060.872437,1139.127563,1139.127563
7.811233,1060.943848,1060.943848,1139.056152,1139.056152
7.802764,1060.986206,1060.986206,1139.013794,1139.013794
7.809413,1060.952881,1060.952881,1139.047119,1139.047119
7.812578,1060.937134,1060.937134,1139.062866,1139.062866
7.850845,1060.745728,1060.745728,1139.254272,1139.254272
7.879747,1060.601318,1060.601318,1139.398682,1139.398682
7.939567,1060.302124,1060.302124,1139.697876,1139.697876
7.984173,1060.079102,1060.079102,1139.920898,1139.920898
8.024323,1059.878418,1059.878418,1140.121582,1140.121582
8.063017,1059.684937,1059.684937,1140.315063,1140.315063
8.074534,1059.627319,1059.627319,1140.372681,1140.372681
8.112461,1059.437744,1059.437744,1140.562256,1140.562256
8.109402,1059.453003,1059.453003,1140.546997,1140.546997
8.157850,1059.210693,1059.210693,1140.789307,1140.789307
8.169717,1059.151367,1059.151367,1140.848633,1140.848633
8.198457,1059.007690,1059.007690,1140.992310,1140.992310
8.244458,1058.777710,1058.777710,1141.222290,1141.222290
8.256774,1058.716187,1058.716187,1141.283813,1141.283813
8.302992,1058.484985,1058.484985,1141.515015,1141.515015
8.296721,1058.516357,1058.516357,1141.483643,1141.483643
8.325441,1058.372803,1058.372803,1141.627197,1141.627197
8.319479,1058.402588,1058.402588,1141.597412,1141.597412
8.340579,1058.297119,1058.297119,1141.702881,1141.702881
8.347638,1058.261841,1058.261841,1141.738159,1141.738159
8.370258,1058.148682,1058.148682,1141.851318,1141.851318
8.370315,1058.148438,1058.148438,1141.851562,1141.851562
8.383487,1058.082520,1058.082520,1141.917480,1141.917480
8.399275,1058.003662,1058.003662,1141.996338,1141.996338
8.418854,1057.905762,1057.905762,1142.094238,1142.094238
8.422953,1057.885254,1057.885254,1142.114746,1142.114746
8.458238,1057.708862,1057.708862,1142.291138,1142.291138
8.481143,1057.594238,1057.594238,1142.405762,1142.405762
8.538306,1057.308472,1057.308472,1142.691528,1142.691528
8.577666,1057.111694,1057.111694,1142.888306,1142.888306
8.626445,1056.867798,1056.867798,1143.132202,1143.132202
8.664647,1056.676758,1056.676758,1143.323242,1143.323242
8.687176,1056.564087,1056.564087,1143.435913,1143.435913
8.707602,1056.462036,1056.462036,1143.537964,1143.537964
8.695962,1056.520142,1056.520142,1143.479858,1143.479858
8.705853,1056.470703,1056.470703,1143.529297,1143.529297
8.667832,1056.660889,1056.660889,1143.339111,1143.339111
8.661987,1056.690063,1056.690063,1143.309937,1143.309937
8.601909,1056.990479,1056.990479,1143.009521,1143.009521
8.578958,1057.105225,1057.105225,1142.894775,1142.894775
